left_image_ID,right_image_ID,study_question,left_num,right_num,total
50f5ee9bfdc9f065f0008f4d,513d2ff1fdc9f035870026bf,wealthier,2,1,3
513f12a2fdc9f0358700c9d8,5185cb8bfdc9f03fd5000b4c,safer,0,3,3
513f1214fdc9f0358700c906,514133b3fdc9f049260043c8,safer,3,0,3
513f1226fdc9f0358700c918,5140d88afdc9f04926003a1d,safer,0,3,3
50f5e76bfdc9f065f00071a6,513e21aefdc9f0358700a485,safer,0,3,3
5140dac2fdc9f04926003e21,51414159fdc9f0492600619c,livelier,0,3,3
5140dafbfdc9f04926003e67,51413b93fdc9f049260059ba,more beautiful,3,0,3
5140db99fdc9f04926003f0d,51414f46fdc9f04926007a5f,livelier,2,1,3
5140dbf1fdc9f04926003f62,51414862fdc9f04926006ca4,more beautiful,3,0,3
50f42c0efdc9f065f00017cf,513e1b07fdc9f0358700936b,livelier,3,0,3
513d6b20fdc9f03587004c49,513e1a5dfdc9f035870091bb,livelier,0,3,3
513d6addfdc9f03587004b94,51413bd5fdc9f04926005a60,more boring,0,3,3
50f55e07fdc9f065f00049e6,51409173fdc9f049260004f6,more beautiful,0,3,3
50f5e76bfdc9f065f0007183,5185ce39fdc9f03fd5000df0,more boring,3,0,3
50f5e768fdc9f065f00070f0,513e6011fdc9f0358700b332,livelier,0,3,3
50f5e768fdc9f065f00070f5,5140d5b9fdc9f0492600353c,more boring,3,0,3
50f5e769fdc9f065f0007116,513d78d4fdc9f035870062d1,more beautiful,0,3,3
50f5e87afdc9f065f00072df,513f29b2fdc9f0358700d3f9,safer,1,2,3
50f5e87dfdc9f065f0007326,513e5d58fdc9f0358700ad84,safer,0,3,3
50f5e76bfdc9f065f000719d,5140b725fdc9f0492600190a,safer,0,3,3
513e21cafdc9f0358700a4a1,5140c9a6fdc9f049260025cd,livelier,0,3,3
513e212dfdc9f0358700a3e0,5140ce23fdc9f04926003005,safer,3,0,3
513e217dfdc9f0358700a448,5140c859fdc9f049260021ea,safer,0,3,3
50f5e760fdc9f065f00070aa,513d6039fdc9f03587003cbe,livelier,0,3,3
50f5e768fdc9f065f00070ea,51414f01fdc9f049260079ad,more beautiful,3,0,3
50f55e0dfdc9f065f0004a69,50f5eb64fdc9f065f000826d,safer,0,3,3
50f55e1afdc9f065f0004a9d,51422791fdc9f04926008691,safer,0,3,3
50f55e1afdc9f065f0004aa1,513f2c02fdc9f0358700d7cc,livelier,1,2,3
513d6ae7fdc9f03587004bb2,513d7accfdc9f03587006958,more beautiful,0,3,3
50f607dcbeb2fed6f800033b,51414edffdc9f04926007958,more boring,0,3,3
50f607d6beb2fed6f80002d9,51414ccefdc9f04926007411,wealthier,2,1,3
50f55e52fdc9f065f0004bc0,5140d709fdc9f04926003728,safer,2,1,3
50f55e54fdc9f065f0004be8,513d9f12fdc9f03587008609,wealthier,3,0,3
50f55e08fdc9f065f00049f8,51413498fdc9f049260046f5,livelier,3,0,3
50f55e0bfdc9f065f0004a34,5141479ffdc9f04926006ac3,safer,3,0,3
513e2285fdc9f0358700a576,513e62e5fdc9f0358700b773,safer,3,0,3
50f447dafdc9f065f0003b64,5140b717fdc9f049260018e0,livelier,3,0,3
513d6971fdc9f03587004722,513d7a4efdc9f035870067a8,more depressing,0,3,3
513d697afdc9f03587004745,51414fc8fdc9f04926007b9e,safer,3,0,3
513d694bfdc9f03587004697,513e1deffdc9f03587009b1a,livelier,3,0,3
513d694efdc9f035870046a0,5140c9d0fdc9f0492600264d,livelier,2,1,3
513d694ffdc9f035870046a5,513d6a5dfdc9f03587004a4a,livelier,0,3,3
50f60b93beb2fed9100000bf,513cb650fdc9f03587000a1c,more depressing,0,3,3
50f60b96beb2fed9100000cd,51413b86fdc9f0492600599e,safer,3,0,3
50f447d3fdc9f065f0003a8f,51414f1dfdc9f049260079f9,safer,0,3,3
50f447d8fdc9f065f0003af5,513d9c83fdc9f03587007d7a,safer,0,3,3
50f447d2fdc9f065f0003a61,5140b756fdc9f04926001995,livelier,0,3,3
50f60b88beb2fed910000006,5185d09dfdc9f03fd5001032,livelier,3,0,3
50f60872beb2fed6f80004d7,513cbb30fdc9f03587000e9a,more beautiful,3,0,3
513f2917fdc9f0358700d2e6,5140b670fdc9f049260016fe,more boring,0,3,3
513f1538fdc9f0358700cd62,5140d8a0fdc9f04926003a52,more beautiful,3,0,3
513f13e1fdc9f0358700cb80,513f2d7cfdc9f0358700da50,more beautiful,0,3,3
50f6086fbeb2fed6f800049e,513d6cfdfdc9f0358700509d,safer,3,0,3
513f133afdc9f0358700caa3,513f2cb0fdc9f0358700d8ef,safer,0,3,3
50f42de0fdc9f065f000228e,513cbeaefdc9f035870011d9,livelier,3,0,3
50f42de0fdc9f065f0002296,513f304efdc9f0358700deb8,safer,3,0,3
50f42de0fdc9f065f0002299,51413623fdc9f04926004bf1,more beautiful,3,0,3
50f42eaafdc9f065f00022c4,50f5ecf1fdc9f065f0008b57,safer,3,0,3
50f447dbfdc9f065f0003b7c,513d7adcfdc9f0358700698c,safer,3,0,3
50f447dbfdc9f065f0003b84,50f5640efdc9f065f000605d,livelier,3,0,3
513f119efdc9f0358700c86e,513f2edefdc9f0358700dcb4,safer,0,3,3
5140dc00fdc9f04926003f74,51415074fdc9f04926007d5a,livelier,0,3,3
51413332fdc9f0492600420c,5141428cfdc9f049260062e7,more beautiful,0,3,3
51413344fdc9f04926004243,5185cce3fdc9f03fd5000ca0,safer,0,3,3
5140daaefdc9f04926003e0a,51413769fdc9f04926004ee4,more beautiful,0,3,3
50f42ef2fdc9f065f000246b,50f44856fdc9f065f0003e96,safer,3,0,3
50f42efcfdc9f065f0002488,50f607d8beb2fed6f80002fe,wealthier,0,3,3
50f6086ebeb2fed6f8000479,514146a6fdc9f04926006874,livelier,3,0,3
513d699efdc9f035870047bf,51413351fdc9f0492600426f,safer,3,0,3
50f60b97beb2fed9100000ea,513d6a1dfdc9f03587004973,safer,3,0,3
50f60b97beb2fed9100000f5,513d9cd1fdc9f03587007e81,livelier,3,0,3
50f60b98beb2fed91000010a,513ccbc6fdc9f03587001d1b,more depressing,0,3,3
50f6086abeb2fed6f8000433,5140c9dffdc9f04926002678,safer,0,3,3
513d69f9fdc9f035870048f3,5141489cfdc9f04926006d0e,livelier,0,3,3
513d6a09fdc9f03587004927,5140da25fdc9f04926003d64,safer,3,0,3
513d69eafdc9f035870048c5,513f3237fdc9f0358700e055,safer,2,1,3
50f55e6dfdc9f065f0004c6b,513d59a7fdc9f035870033a6,safer,3,0,3
50f55e56fdc9f065f0004c1f,513d9b57fdc9f035870079a8,safer,3,0,3
50f55e6afdc9f065f0004c21,50f5e6cafdc9f065f0006e4e,safer,2,1,3
50f55e6bfdc9f065f0004c46,51414169fdc9f049260061b3,wealthier,3,0,3
50f55e50fdc9f065f0004ba8,513d5eb9fdc9f03587003ad9,safer,3,0,3
50f60b90beb2fed91000007e,513d6994fdc9f0358700479d,more beautiful,0,3,3
50f60b8cbeb2fed910000049,513e1e5afdc9f03587009c3b,more beautiful,2,1,3
513d69bbfdc9f0358700482a,513d7e25fdc9f0358700733e,safer,3,0,3
513d9c8cfdc9f03587007d97,51422a08fdc9f049260088ce,more beautiful,3,0,3
513d9c88fdc9f03587007d8c,513e1eb0fdc9f03587009d22,more beautiful,3,0,3
513d9c2efdc9f03587007c5a,513d9ffafdc9f0358700887f,livelier,1,2,3
50f55e54fdc9f065f0004bed,50f5ed9bfdc9f065f0008e5a,safer,3,0,3
50f5e75cfdc9f065f0007070,513cd08efdc9f03587001e05,livelier,3,0,3
50f5e75cfdc9f065f0007076,5140d052fdc9f0492600321b,safer,3,0,3
50f5e75cfdc9f065f000707a,51414692fdc9f0492600684b,safer,1,2,3
50f5e75efdc9f065f0007095,513cd93cfdc9f03587001fd5,safer,0,3,3
50f60b8ebeb2fed910000078,513cb85efdc9f03587000bf3,more depressing,0,3,3
513d9bf3fdc9f03587007b9c,5140b8e1fdc9f04926001d34,more beautiful,3,0,3
50f5e6fdfdc9f065f0006ea0,513f1434fdc9f0358700cbf5,livelier,1,2,3
50f5e6fefdc9f065f0006ec0,50f5e903fdc9f065f0007654,wealthier,0,3,3
50f5e6fefdc9f065f0006ec5,513d7bb4fdc9f03587006c5b,more depressing,3,0,3
50f5e6fffdc9f065f0006edd,51414ecdfdc9f0492600792b,livelier,0,3,3
50f5e6fbfdc9f065f0006e77,50f5eae9fdc9f065f0007df9,more beautiful,0,3,3
50f5e6fcfdc9f065f0006e88,513d6d7dfdc9f0358700516b,livelier,0,3,3
513d6901fdc9f03587004591,5140ca8cfdc9f0492600288b,safer,0,3,3
50f6145bbeb2fed91000072f,513e612dfdc9f0358700b4ef,wealthier,3,0,3
50f60e76beb2fed91000069c,514089cffdc9f0358700e5c7,livelier,0,3,3
50f60e77beb2fed9100006a4,513f12fcfdc9f0358700ca4f,livelier,0,3,3
50f61676beb2fed9100008cf,51413554fdc9f04926004990,more beautiful,3,0,3
50f61676beb2fed9100008d4,513d9f09fdc9f035870085ee,more beautiful,0,3,3
50f61679beb2fed9100008e3,51413395fdc9f04926004366,more beautiful,0,3,3
513d68bdfdc9f035870044a5,5140c95ffdc9f049260024fa,livelier,1,2,3
50f44509fdc9f065f00033f8,51408f84fdc9f049260000ec,more boring,1,2,3
50f4450afdc9f065f000340c,513e1b06fdc9f03587009369,livelier,3,0,3
50f447cefdc9f065f0003a1a,513e1ef8fdc9f03587009de1,livelier,3,0,3
513d6958fdc9f035870046c4,51414d78fdc9f049260075c9,more depressing,3,0,3
513d68dffdc9f03587004516,513f2909fdc9f0358700d2cf,livelier,0,3,3
513d68e0fdc9f03587004518,5140d9b9fdc9f04926003c7c,safer,0,3,3
513d68ebfdc9f03587004542,5140b8f6fdc9f04926001d59,more boring,3,0,3
513d68fdfdc9f03587004581,5141518bfdc9f04926007fba,safer,0,3,3
50f447cdfdc9f065f00039fb,50f55e33fdc9f065f0004b19,livelier,1,2,3
50f447cdfdc9f065f0003a08,514138fdfdc9f0492600535c,safer,2,1,3
50f445aefdc9f065f000359a,50f5e56afdc9f065f00068b6,more depressing,3,0,3
50f445b0fdc9f065f00035e7,5141483bfdc9f04926006c41,safer,0,3,3
50f60c52beb2fed9100002e6,513d6877fdc9f035870043a4,wealthier,3,0,3
50f60c54beb2fed910000305,51414d8cfdc9f04926007604,safer,3,0,3
50f44508fdc9f065f00033e1,51414311fdc9f0492600636b,safer,2,1,3
50f44509fdc9f065f00033ed,513da041fdc9f03587008923,more boring,0,3,3
513d69b3fdc9f0358700480e,5140da2cfdc9f04926003d75,more depressing,3,0,3
50f445adfdc9f065f000358d,50f5635ffdc9f065f0005ccc,safer,0,3,3
513f294dfdc9f0358700d338,513f2a6efdc9f0358700d532,livelier,0,3,3
513f2979fdc9f0358700d390,5140b833fdc9f04926001bca,more beautiful,0,3,3
513f28ebfdc9f0358700d295,5140cd5ffdc9f04926002f42,safer,0,3,3
50f60c4abeb2fed910000244,513f2f2bfdc9f0358700dd2f,more beautiful,3,0,3
50f447cefdc9f065f0003a27,514089d3fdc9f0358700e5d0,wealthier,0,3,3
50f447ccfdc9f065f00039da,513e5cb1fdc9f0358700abbb,more beautiful,3,0,3
513d68c0fdc9f035870044ae,514150adfdc9f04926007dee,more beautiful,3,0,3
513d68c5fdc9f035870044c0,513e1f7afdc9f03587009f39,safer,3,0,3
513d68affdc9f0358700446d,51422a1ffdc9f049260088eb,livelier,0,3,3
50f60c4dbeb2fed91000027c,514133fffdc9f049260044d1,more depressing,0,3,3
50f60c4fbeb2fed9100002af,51408accfdc9f0358700e7d1,wealthier,0,3,3
50f60c50beb2fed9100002bf,513d362afdc9f03587002b6a,livelier,3,0,3
50f60c47beb2fed910000208,513cc7e4fdc9f03587001aaf,wealthier,1,2,3
50f44562fdc9f065f000348f,5140d246fdc9f049260032b4,safer,0,3,3
513d9b3ffdc9f03587007950,51413381fdc9f04926004317,more beautiful,0,3,3
50f5e6c6fdc9f065f0006dfa,513da099fdc9f035870089e3,safer,2,1,3
50f5e6c9fdc9f065f0006e08,51421b79fdc9f0492600845e,safer,3,0,3
50f5e6c9fdc9f065f0006e13,513cc364fdc9f03587001679,more depressing,3,0,3
50f5e6cafdc9f065f0006e3a,513f29fbfdc9f0358700d471,livelier,0,3,3
50f6145fbeb2fed910000769,513cc8d8fdc9f03587001b98,livelier,3,0,3
50f60c45beb2fed9100001d1,513d6a30fdc9f035870049b2,wealthier,0,3,3
513d68bffdc9f035870044aa,513d9eadfdc9f035870084b0,more beautiful,3,0,3
50f55e37fdc9f065f0004b7a,513d57aefdc9f035870031db,safer,0,3,3
50f55e38fdc9f065f0004b8b,50f60c51beb2fed9100002da,safer,0,3,3
50f55e9dfdc9f065f0004dc6,513d6aaffdc9f03587004b24,livelier,0,3,3
50f55eaffdc9f065f0004e00,5140cc30fdc9f04926002d3a,more depressing,3,0,3
50f55eb0fdc9f065f0004e08,51409c5efdc9f049260011ad,safer,2,1,3
513d9bb4fdc9f03587007acc,514147e5fdc9f04926006b76,livelier,3,0,3
513d9b51fdc9f03587007997,51408a61fdc9f0358700e6f7,safer,0,3,3
513d9b74fdc9f035870079fc,514135c1fdc9f04926004b13,livelier,3,0,3
513d6883fdc9f035870043d0,51414512fdc9f0492600658a,more depressing,3,0,3
513d6889fdc9f035870043e7,513d6956fdc9f035870046be,livelier,1,2,3
50f6145ebeb2fed91000074a,5140b95dfdc9f04926001e30,safer,0,3,3
50f55e7bfdc9f065f0004ce0,513d9f31fdc9f03587008675,more boring,0,3,3
50f55e7efdc9f065f0004d20,513d7c47fdc9f03587006e41,more beautiful,3,0,3
50f55e79fdc9f065f0004cbe,513d5b47fdc9f035870034f5,safer,0,3,3
513e2044fdc9f0358700a164,513e628bfdc9f0358700b6ea,livelier,0,3,3
513e2055fdc9f0358700a191,51413d5ffdc9f04926005d0f,more depressing,0,3,3
50f6167ebeb2fed91000093c,51414f33fdc9f04926007a2c,livelier,3,0,3
513d61e2fdc9f03587003ed5,51415169fdc9f04926007f95,wealthier,3,0,3
5140d533fdc9f04926003443,51414bb2fdc9f04926007148,livelier,0,3,3
5140d041fdc9f0492600320a,51414785fdc9f04926006a89,livelier,3,0,3
5140d061fdc9f0492600322f,51415152fdc9f04926007f6e,safer,3,0,3
5140d26afdc9f049260032d4,5140d8adfdc9f04926003a71,livelier,1,2,3
5140cf4dfdc9f04926003125,51421b49fdc9f04926008431,safer,0,3,3
50f42c69fdc9f065f0001bc1,513d6904fdc9f0358700459c,more boring,3,0,3
50f61463beb2fed9100007b7,51414e6ffdc9f0492600784d,livelier,2,1,3
513d60d5fdc9f03587003d87,51422ac9fdc9f04926008996,livelier,3,0,3
513d60e7fdc9f03587003d97,513d6c2cfdc9f03587004ed9,safer,3,0,3
513d6154fdc9f03587003e21,51409d10fdc9f04926001282,livelier,3,0,3
513d6095fdc9f03587003d38,5141425afdc9f049260062b3,safer,3,0,3
513d60a3fdc9f03587003d4a,51409d17fdc9f04926001289,wealthier,0,3,3
50f61681beb2fed910000969,5185cb3cfdc9f03fd5000aff,wealthier,3,0,3
51392458818ede1296000fe9,51414448fdc9f049260064b0,safer,0,3,3
50f43bacfdc9f065f0003304,50f56431fdc9f065f0006173,livelier,0,3,3
513f2b8efdc9f0358700d707,5140b884fdc9f04926001c73,safer,3,0,3
513f2baefdc9f0358700d73e,51409b61fdc9f04926001079,wealthier,0,3,3
50f61670beb2fed910000856,51421a05fdc9f049260082d0,more boring,0,3,3
50f61673beb2fed910000883,513e1ebefdc9f03587009d45,more depressing,3,0,3
50f6166ebeb2fed910000832,513d67d6fdc9f03587004196,safer,3,0,3
50f61670beb2fed910000855,513e61f8fdc9f0358700b619,safer,3,0,3
50f61463beb2fed9100007b7,513e6fe2fdc9f0358700c627,livelier,3,0,3
50f44563fdc9f065f000349c,5185d397fdc9f03fd50012f3,more depressing,3,0,3
50f44566fdc9f065f00034ce,5141346bfdc9f04926004656,safer,0,3,3
513f2b2ffdc9f0358700d66a,51409d18fdc9f0492600128b,livelier,0,3,3
513f2b46fdc9f0358700d694,514133a3fdc9f04926004396,more boring,0,3,3
513f2b76fdc9f0358700d6da,51414e3ffdc9f049260077c5,more depressing,3,0,3
513f2a89fdc9f0358700d559,51414fbafdc9f04926007b7d,livelier,3,0,3
50f44568fdc9f065f00034fe,513cb79cfdc9f03587000b45,livelier,0,3,3
50f61464beb2fed9100007c4,51414d57fdc9f04926007579,safer,0,3,3
50f44503fdc9f065f0003384,51409824fdc9f04926000c3e,more boring,1,2,3
50f43baefdc9f065f0003331,513d78fdfdc9f03587006359,safer,3,0,3
50f43baffdc9f065f0003344,5140d7c7fdc9f049260038a1,more beautiful,0,3,3
51392776818ede12960010bf,513d2f66fdc9f0358700264f,more beautiful,0,3,3
5139278e818ede12960010c6,514091e4fdc9f049260005da,livelier,0,3,3
513f2d5afdc9f0358700da0b,514090e1fdc9f049260003be,livelier,0,3,3
513f2d7bfdc9f0358700da4f,51414ccefdc9f04926007410,more boring,3,0,3
513f2d83fdc9f0358700da5c,514146ccfdc9f049260068d5,wealthier,0,3,3
513d616ffdc9f03587003e41,513f1388fdc9f0358700cb09,more beautiful,0,3,3
513d678efdc9f035870040e3,513e700afdc9f0358700c661,safer,0,3,3
513924c8818ede1296001009,5185cb05fdc9f03fd5000acb,livelier,0,3,3
513d67f6fdc9f035870041e7,513d9be2fdc9f03587007b5f,safer,3,0,3
513d67b6fdc9f03587004147,513d7e1afdc9f0358700732c,livelier,3,0,3
513d6213fdc9f03587003f1b,513d7821fdc9f0358700606e,livelier,0,3,3
513d6785fdc9f035870040cb,51421b83fdc9f0492600846c,safer,0,3,3
50f44502fdc9f065f0003379,51408f39fdc9f04926000052,livelier,1,2,3
50f5e685fdc9f065f0006cab,513d69d5fdc9f03587004886,wealthier,3,0,3
50f5e686fdc9f065f0006cbf,5140c94efdc9f049260024c6,more beautiful,0,3,3
50f5e689fdc9f065f0006cfe,513cbd62fdc9f0358700109e,livelier,3,0,3
50f5e689fdc9f065f0006d03,513d6834fdc9f035870042b7,safer,1,2,3
50f5e649fdc9f065f0006c71,513d7b3ffdc9f03587006acf,livelier,0,3,3
513e2058fdc9f0358700a19a,513e5dd6fdc9f0358700aedf,wealthier,0,3,3
513e206ffdc9f0358700a1db,513e5fd5fdc9f0358700b2d5,livelier,0,3,3
513d6166fdc9f03587003e32,513e20bbfdc9f0358700a2a0,more depressing,3,0,3
50f42c6bfdc9f065f0001be9,50f433d1fdc9f065f0002703,more beautiful,3,0,3
50f5e640fdc9f065f0006ba0,5140b7c4fdc9f04926001ad1,wealthier,3,0,3
50f5e640fdc9f065f0006bb9,513cbceafdc9f0358700102b,safer,3,0,3
50f5e640fdc9f065f0006bc4,513f2e89fdc9f0358700dc27,wealthier,1,2,3
50f5e5e0fdc9f065f0006b2e,5142282ffdc9f0492600872c,more boring,3,0,3
5140d6ecfdc9f049260036ee,514137ebfdc9f049260050da,safer,0,3,3
5140d719fdc9f0492600374b,514147fafdc9f04926006bab,more boring,0,3,3
50f5e6c4fdc9f065f0006dd4,513e5cb3fdc9f0358700abbd,wealthier,3,0,3
513f2daafdc9f0358700da99,5140c99ffdc9f049260025b9,safer,0,3,3
513f2db4fdc9f0358700daaf,51413483fdc9f049260046a4,safer,1,2,3
513f2dc6fdc9f0358700dacf,51414ca3fdc9f049260073a7,safer,3,0,3
51392cf0818ede1296001237,513e5d76fdc9f0358700addb,livelier,0,3,3
51392a2c818ede1296001177,51409d3cfdc9f049260012bd,livelier,3,0,3
51392af2818ede12960011b3,51413a9efdc9f04926005762,more beautiful,3,0,3
51392bf0818ede12960011f3,51409976fdc9f04926000e06,safer,0,3,3
51392908818ede1296001128,51409e47fdc9f04926001402,livelier,3,0,3
50f55e37fdc9f065f0004b76,5140ca9ffdc9f049260028c6,more depressing,0,3,3
50f42c53fdc9f065f0001b10,51413579fdc9f04926004a00,more boring,3,0,3
50f5e63afdc9f065f0006b46,513e1fb0fdc9f03587009fd3,safer,3,0,3
50f5e63dfdc9f065f0006b8a,51414698fdc9f04926006859,livelier,3,0,3
50f44502fdc9f065f0003364,50f60878beb2fed6f8000543,livelier,0,3,3
513f2ddcfdc9f0358700daf5,5185cc9ffdc9f03fd5000c57,livelier,3,0,3
513f2e47fdc9f0358700dba7,513f2fc6fdc9f0358700de2e,more beautiful,0,3,3
513f2da6fdc9f0358700da8e,5185cf3bfdc9f03fd5000ef0,more boring,0,3,3
513e2009fdc9f0358700a0c6,51415108fdc9f04926007ebf,more boring,3,0,3
50f5609afdc9f065f000527f,5185d302fdc9f03fd500125c,more depressing,0,3,3
50f5609afdc9f065f0005288,514143a6fdc9f04926006412,more boring,3,0,3
50f5e5d9fdc9f065f0006ac1,513d3598fdc9f03587002afb,more boring,3,0,3
50f5e5dcfdc9f065f0006af9,513d788ffdc9f035870061e4,more beautiful,0,3,3
50f5e5defdc9f065f0006b10,513cc235fdc9f0358700154a,wealthier,2,1,3
50f5e6c2fdc9f065f0006d9e,513e1b75fdc9f035870094a0,safer,0,3,3
50f5e6c3fdc9f065f0006dac,513ccd5cfdc9f03587001d70,safer,3,0,3
513f2cbefdc9f0358700d90c,5140d222fdc9f04926003290,wealthier,3,0,3
5140cb6efdc9f04926002b5e,514139a5fdc9f049260054fb,livelier,2,1,3
50f5608dfdc9f065f00051e3,514217e2fdc9f04926008099,more beautiful,0,3,3
50f56091fdc9f065f000520f,513d7de5fdc9f035870072c1,livelier,0,3,3
50f5609afdc9f065f0005266,5141382afdc9f04926005168,safer,2,1,3
50f56089fdc9f065f00051a8,513e6f63fdc9f0358700c578,more beautiful,3,0,3
50f5e585fdc9f065f000696a,50f5ec33fdc9f065f00087bc,safer,0,3,3
513e1ff0fdc9f0358700a086,51414d1dfdc9f049260074dd,safer,3,0,3
5140cbfafdc9f04926002cb9,514228abfdc9f049260087a1,safer,0,3,3
5140cc09fdc9f04926002cd9,5140d843fdc9f04926003999,livelier,3,0,3
5140cb62fdc9f04926002b3a,51413aa6fdc9f04926005775,more depressing,3,0,3
513d5edbfdc9f03587003b09,513e1cdcfdc9f03587009851,safer,0,3,3
513cb302fdc9f035870006e3,513f28defdc9f0358700d281,safer,2,1,3
513cb30afdc9f035870006ec,513f3062fdc9f0358700dec6,more depressing,0,3,3
513d5f85fdc9f03587003bda,51413a6cfdc9f049260056de,more boring,0,3,3
513927c0818ede12960010d1,513e5f00fdc9f0358700b19c,more beautiful,0,3,3
50f5e565fdc9f065f000682d,513f2a1cfdc9f0358700d4ab,livelier,3,0,3
50f5e569fdc9f065f00068a0,50f5ec9cfdc9f065f0008a7a,safer,0,3,3
50f5e564fdc9f065f000681d,513da068fdc9f03587008983,safer,2,1,3
50f5e565fdc9f065f0006820,5140c9a4fdc9f049260025c7,safer,0,3,3
50f5e56afdc9f065f00068b8,51415077fdc9f04926007d62,livelier,3,0,3
513d9cf3fdc9f03587007ef8,513f3060fdc9f0358700dec5,livelier,3,0,3
513d9d10fdc9f03587007f4e,513e1cc5fdc9f0358700980f,livelier,0,3,3
513d9ce9fdc9f03587007ed7,51422d7ffdc9f04926008c2a,more boring,0,3,3
50f5e562fdc9f065f00067d3,51422d19fdc9f04926008bcd,safer,3,0,3
50f5e562fdc9f065f00067d6,5140cc3cfdc9f04926002d52,livelier,3,0,3
50f5e528fdc9f065f0006733,50f5e872fdc9f065f00072db,more beautiful,2,1,3
513d9dc5fdc9f035870081b5,5185d396fdc9f03fd50012f2,livelier,2,1,3
513d9dcefdc9f035870081d1,5140c9cbfdc9f0492600263a,more beautiful,0,3,3
513d9dd6fdc9f035870081e9,51414f2bfdc9f04926007a1b,more beautiful,3,0,3
50f56450fdc9f065f0006293,513e1e1dfdc9f03587009b99,livelier,0,3,3
50f5e400fdc9f065f000660b,50f5eaadfdc9f065f0007c06,livelier,0,3,3
51392956818ede129600113f,5140d909fdc9f04926003b1a,livelier,3,0,3
51392a0a818ede1296001170,51413ac5fdc9f049260057c3,safer,0,3,3
513cb8bafdc9f03587000c51,514098a8fdc9f04926000cf0,livelier,3,0,3
513cb7f8fdc9f03587000b94,513f10e0fdc9f0358700c776,safer,0,3,3
513cb86cfdc9f03587000c02,513d9d0afdc9f03587007f3f,more depressing,1,2,3
513d5fc0fdc9f03587003c2a,5140b6c6fdc9f04926001803,livelier,3,0,3
513d5f57fdc9f03587003ba2,513e6af0fdc9f0358700bf7a,livelier,3,0,3
513d9d4ffdc9f03587008017,513f2b3dfdc9f0358700d685,livelier,3,0,3
513cb9e8fdc9f03587000d69,51408f50fdc9f04926000086,wealthier,0,3,3
514135aafdc9f04926004ab9,514142c2fdc9f0492600631a,more depressing,0,3,3
5141347ffdc9f0492600469a,51414550fdc9f049260065cc,more depressing,3,0,3
51413567fdc9f049260049ca,514149d6fdc9f04926006e8f,safer,3,0,3
50f42bbafdc9f065f00016c7,50f563b6fdc9f065f0005df9,livelier,3,0,3
513e1ec9fdc9f03587009d65,51422851fdc9f0492600874b,more depressing,0,3,3
513d9dd9fdc9f035870081f7,514090f9fdc9f049260003ee,livelier,3,0,3
50f5e527fdc9f065f00066cf,513d6924fdc9f03587004616,more boring,3,0,3
513f2f6dfdc9f0358700dd9b,51421960fdc9f0492600822e,safer,3,0,3
513cb78afdc9f03587000b34,513cc198fdc9f035870014b7,more depressing,3,0,3
513cb7aefdc9f03587000b55,514228b3fdc9f049260087a9,livelier,0,3,3
513cb7c8fdc9f03587000b6a,513d353efdc9f03587002ab3,safer,2,1,3
513cb666fdc9f03587000a30,513d5b58fdc9f03587003513,safer,3,0,3
513cb6c6fdc9f03587000a8a,51414691fdc9f04926006846,safer,0,3,3
513cba4efdc9f03587000dc8,513e1c21fdc9f03587009666,more beautiful,3,0,3
513cbab0fdc9f03587000e19,513e1d52fdc9f03587009989,livelier,3,0,3
513f2eb6fdc9f0358700dc74,51414d5cfdc9f04926007586,more beautiful,0,3,3
50f43baafdc9f065f00032d1,5185cc2cfdc9f03fd5000beb,more beautiful,0,3,3
513d5e9dfdc9f03587003ab4,51409a87fdc9f04926000f68,safer,2,1,3
513f3027fdc9f0358700de99,514147c5fdc9f04926006b22,wealthier,3,0,3
513f302cfdc9f0358700de9e,514147d4fdc9f04926006b49,safer,2,1,3
513f308cfdc9f0358700def1,5140d38cfdc9f049260033ea,safer,3,0,3
513f2ec1fdc9f0358700dc89,514094d4fdc9f049260008f4,more depressing,3,0,3
513f2f1dfdc9f0358700dd16,5140b817fdc9f04926001b90,wealthier,0,3,3
513cb5effdc9f035870009b9,5140b76dfdc9f049260019d4,safer,3,0,3
513cb5fcfdc9f035870009c7,513cbd30fdc9f0358700106b,wealthier,1,2,3
513cb350fdc9f0358700072c,5140b909fdc9f04926001d7d,more beautiful,0,3,3
50f43ba6fdc9f065f000328b,513d3626fdc9f03587002b67,livelier,0,3,3
513d5ea3fdc9f03587003abc,51409564fdc9f04926000983,more boring,0,3,3
513d5e33fdc9f03587003a1e,51413450fdc9f049260045f7,safer,0,3,3
513f2e9bfdc9f0358700dc46,5140b6f6fdc9f04926001883,safer,3,0,3
513f2ea4fdc9f0358700dc56,51408bf4fdc9f0358700ea26,livelier,2,1,3
513d5e45fdc9f03587003a3f,5185d416fdc9f03fd5001373,more depressing,3,0,3
513d5e62fdc9f03587003a66,51414d9dfdc9f04926007635,safer,3,0,3
513d5e1cfdc9f035870039f1,5140cef2fdc9f049260030c5,livelier,0,3,3
513d5e27fdc9f03587003a09,513e60d7fdc9f0358700b468,safer,3,0,3
513d5dbafdc9f03587003947,51414df9fdc9f0492600771c,more depressing,3,0,3
50f43b70fdc9f065f00030cc,513d5773fdc9f0358700317b,more boring,0,3,3
50f43b73fdc9f065f00030f7,513f2a64fdc9f0358700d525,safer,2,1,3
