Unnamed: 0,place_id_left,place_id_right,study_id,left,right,voter_uniqueid,choice,study_question,place_name_right,place_name_left,day,time,long_right,lat_right,long_left,lat_left,pair_key,left_num,right_num
1192416,50f38cfbfdc9f065f000075a,50f38aaefdc9f065f0000562,50f62ccfa84ea7c5fdd2e459,50f5ed66fdc9f065f0008cf1,51422bb2fdc9f04926008a6d,84bf75cc789a4418a5933f8a93e603a2,left,more depressing,Philadelphia,Prague,2013-07-26,01:51:34,39.907736,-75.15326500000003,50.115302,14.506136999999969,"50f5ed66fdc9f065f0008cf1,51422bb2fdc9f04926008a6d",3,0
796338,50e74a36d7c3df413b001488,50f38cfbfdc9f065f000075a,50f62cb7a84ea7c5fdd2e458,5140d86dfdc9f049260039ef,50f5ed63fdc9f065f0008cc0,c16b1300e9d843bcba6e40b34ffa1224,right,wealthier,Prague,Dublin,2015-03-05,11:01:26,50.126407,14.487720999999963,53.334853,-6.373250999999982,"50f5ed63fdc9f065f0008cc0,5140d86dfdc9f049260039ef",0,3
1416764,50f3961cfdc9f065f0000bc2,50f38e44fdc9f065f0000855,50a68a51fdc9f05596000002,50f44854fdc9f065f0003e65,50f5eb1ffdc9f065f0007fea,1ca4537f501f4ddbb2c824d25e6513ed,right,safer,Rio De Janeiro,Sydney,2014-11-18,23:28:38,-22.836943,-43.307199999999966,-33.880155,151.07364899999993,"50f44854fdc9f065f0003e65,50f5eb1ffdc9f065f0007fea",1,2
1431897,50f3961cfdc9f065f0000bc2,50e5f69ed7c3df413b000377,50f62ccfa84ea7c5fdd2e459,50f44855fdc9f065f0003e68,513d6c7ffdc9f03587004fa5,b9ef561b53344c38ab04a3c68a88adb8,right,more depressing,Denver,Sydney,2014-01-28,10:47:24,39.681486,-104.95212700000002,-33.884342,151.21899400000007,"50f44855fdc9f065f0003e68,513d6c7ffdc9f03587004fa5",0,3
668862,50e73766d7c3df413b00103f,50e733f0d7c3df413b000e41,50f62c41a84ea7c5fdd2e454,513f31f2fdc9f0358700e01b,513e6ab6fdc9f0358700bf2e,0cf66a2af9e745028f81cacaaf98acea,right,livelier,Tokyo,Berlin,2014-05-17,05:19:23,35.703946,139.68982900000003,52.531934,13.294975000000022,"513e6ab6fdc9f0358700bf2e,513f31f2fdc9f0358700e01b",0,3
554677,50e733f0d7c3df413b000e41,50e752cdd7c3df413b001694,50f62c68a84ea7c5fdd2e456,513e6ac0fdc9f0358700bf3b,5141351ffdc9f049260048d3,58b1c0631f7545a0aaf22c38e1e0a3d5,right,more boring,Guadalajara,Tokyo,2014-06-03,17:55:54,20.701388,-103.395217,35.729504,139.77087600000004,"513e6ac0fdc9f0358700bf3b,5141351ffdc9f049260048d3",0,3
111860,50e5f30fd7c3df413b000303,50f38cfbfdc9f065f000075a,50f62cb7a84ea7c5fdd2e458,513cb99afdc9f03587000d22,50f5ecf0fdc9f065f0008b30,2dae83f3b9834430a8700d3a89b1c254,right,wealthier,Prague,Chicago,2017-01-14,18:20:00,50.026208,14.447354000000018,41.862152,-87.69682899999998,"50f5ecf0fdc9f065f0008b30,513cb99afdc9f03587000d22",1,2
1198762,50f38cfbfdc9f065f000075a,50e754ccd7c3df413b001786,50f62c41a84ea7c5fdd2e454,50f5ec9efdc9f065f0008ab0,514135ccfdc9f04926004b3d,fe7d7246039c4f89b7a37221920dd7f9,left,livelier,Helsinki,Prague,2014-08-19,00:10:46,60.206518,24.93294000000003,50.026252,14.49813800000004,"50f5ec9efdc9f065f0008ab0,514135ccfdc9f04926004b3d",3,0
521679,50e733f0d7c3df413b000e41,50e733f0d7c3df413b000e41,50f62c41a84ea7c5fdd2e454,513e6cbdfdc9f0358700c1da,513f10befdc9f0358700c748,bc9c817ea064409ca6f8ffbbd4713abf,left,livelier,Tokyo,Tokyo,2017-11-06,13:12:05,35.64487,139.78475600000002,35.692575,139.87928399999998,"513e6cbdfdc9f0358700c1da,513f10befdc9f0358700c748",2,1
530279,50e733f0d7c3df413b000e41,50f3961cfdc9f065f0000bc2,50f62c41a84ea7c5fdd2e454,513f142afdc9f0358700cbe9,50f44867fdc9f065f0003ff0,0b6dce5ff192421887f13b76cb46266a,left,livelier,Sydney,Tokyo,2014-11-03,09:30:04,-33.890376,151.245721,35.65521,139.816147,"50f44867fdc9f065f0003ff0,513f142afdc9f0358700cbe9",3,0
128287,50e5f69ed7c3df413b000377,50f3961cfdc9f065f0000bc2,50f62c41a84ea7c5fdd2e454,513d6c26fdc9f03587004ecd,50f4485efdc9f065f0003f62,1524c0b092504221b7359df8723878d9,left,livelier,Sydney,Denver,2014-10-16,15:33:49,-33.863246,151.17865200000006,39.783433,-104.931213,"50f4485efdc9f065f0003f62,513d6c26fdc9f03587004ecd",3,0
1412123,50f3961cfdc9f065f0000bc2,50e6f9cdd7c3df413b0009cf,50f62ccfa84ea7c5fdd2e459,50f4485efdc9f065f0003f75,513e1a82fdc9f0358700921c,4564463a89e7432282f6d78968259b5a,right,more depressing,Moscow,Sydney,2013-07-25,18:03:47,55.855308,37.59443199999998,-33.8755,151.28113200000007,"50f4485efdc9f065f0003f75,513e1a82fdc9f0358700921c",0,3
992374,50f38123fdc9f065f0000064,50e733f0d7c3df413b000e41,50a68a51fdc9f05596000002,51414c00fdc9f0492600720c,513e6f99fdc9f0358700c5c5,b61b646633ab4027876b3b42f0afdda8,left,safer,Tokyo,Mexico City,2018-10-19,05:34:57,35.725466,139.72854899999993,19.473535,-99.1078,"513e6f99fdc9f0358700c5c5,51414c00fdc9f0492600720c",3,0
539908,50e733f0d7c3df413b000e41,50f38123fdc9f065f0000064,50f62cb7a84ea7c5fdd2e458,513e6ee0fdc9f0358700c4c3,514150b7fdc9f04926007e04,982473aabdb94bb7a73bce38feeb8f46,left,wealthier,Mexico City,Tokyo,2013-07-29,08:46:18,19.498073,-99.10107900000004,35.680979,139.76852199999996,"513e6ee0fdc9f0358700c4c3,514150b7fdc9f04926007e04",3,0
1177831,50f38ba1fdc9f065f0000646,50e752cdd7c3df413b001694,5217c351ad93a7d3e7b07a64,50f607cbbeb2fed6f80001f3,514137cdfdc9f04926005062,db7a47f1bf4044f9a5adc248397e6d44,left,more beautiful,Guadalajara,Portland,2013-10-28,12:37:40,20.614013,-103.311874,45.569897,-122.658339,"50f607cbbeb2fed6f80001f3,514137cdfdc9f04926005062",2,1
1165395,50f38ba1fdc9f065f0000646,50e70a8cd7c3df413b000c72,50f62ccfa84ea7c5fdd2e459,50f607cdbeb2fed6f8000227,513d9caefdc9f03587007e0d,ea9b3f57dab046d3b69df3b3f7e279b6,left,more depressing,New York,Portland,2014-10-15,08:22:21,40.811697,-73.94494600000002,45.583177,-122.67170499999996,"50f607cdbeb2fed6f8000227,513d9caefdc9f03587007e0d",3,0
875612,50e755bad7c3df413b0017f3,50f38ba1fdc9f065f0000646,50f62c41a84ea7c5fdd2e454,513cbf5afdc9f0358700127b,50f607cdbeb2fed6f8000229,01ff5cabd0c047aebcdfa4e9f5e2fd1b,right,livelier,Portland,Houston,2014-10-27,12:50:21,45.547365,-122.618765,29.772903,-95.386914,"50f607cdbeb2fed6f8000229,513cbf5afdc9f0358700127b",0,3
1165398,50f38ba1fdc9f065f0000646,50e6fdcdd7c3df413b000b08,50a68a51fdc9f05596000002,50f6011ebeb2fed6f8000187,5140993cfdc9f04926000db9,9c9f50fb0c7a4d19a5e3dfe548bf9d3a,left,safer,Rome,Portland,2014-11-27,18:48:03,41.870851,12.519277999999986,45.524715,-122.55631499999998,"50f6011ebeb2fed6f8000187,5140993cfdc9f04926000db9",3,0
1428615,50f3961cfdc9f065f0000bc2,50f3961cfdc9f065f0000bc2,50f62c68a84ea7c5fdd2e456,50f46487fdc9f065f00046fe,50f44800fdc9f065f0003bf5,57b086a504c042a39306d5e7e132ad70,left,more boring,Sydney,Sydney,2013-07-29,07:40:15,-33.945084,151.01140699999996,-33.931319,151.20662400000003,"50f44800fdc9f065f0003bf5,50f46487fdc9f065f00046fe",2,1
1128023,50f38aaefdc9f065f0000562,50e733f0d7c3df413b000e41,50f62ccfa84ea7c5fdd2e459,51422848fdc9f04926008743,513f109efdc9f0358700c71a,3d600f62619e45b7ade6ccf2f6a5054a,right,more depressing,Tokyo,Philadelphia,2014-04-18,10:50:40,35.795731,139.69225900000004,39.981001,-75.13985100000002,"513f109efdc9f0358700c71a,51422848fdc9f04926008743",0,3
362444,50e6fdcdd7c3df413b000b08,50e5f69ed7c3df413b000377,50f62c41a84ea7c5fdd2e454,51409de1fdc9f04926001387,513d6c86fdc9f03587004fb7,1f69162a4fea485387e3b638ae4de272,left,livelier,Denver,Rome,2013-12-28,11:17:48,39.758296,-105.069205,41.833052,12.470172000000048,"513d6c86fdc9f03587004fb7,51409de1fdc9f04926001387",3,0
1210480,50f38cfbfdc9f065f000075a,50f3895afdc9f065f00003cc,50f62c41a84ea7c5fdd2e454,50f5ed99fdc9f065f0008e1c,51421b49fdc9f04926008430,f400bb1716774b63be70685d19b41e4f,right,livelier,Munich,Prague,2014-10-15,20:22:09,48.179491,11.52424700000006,50.080193,14.511702000000014,"50f5ed99fdc9f065f0008e1c,51421b49fdc9f04926008430",0,3
1103265,50f3895afdc9f065f00003cc,50f38cfbfdc9f065f000075a,50a68a51fdc9f05596000002,51421bb6fdc9f049260084a5,50f5ed96fdc9f065f0008dd1,6cf4983f94dd4b2588bea2eb29d8715d,left,safer,Prague,Munich,2015-07-13,22:34:20,50.092077,14.47516900000005,48.187319,11.518772000000013,"50f5ed96fdc9f065f0008dd1,51421bb6fdc9f049260084a5",3,0
673825,50e73766d7c3df413b00103f,50f38cfbfdc9f065f000075a,50a68a51fdc9f05596000002,513f2ed1fdc9f0358700dc9f,50f5ed96fdc9f065f0008de3,6cf4983f94dd4b2588bea2eb29d8715d,left,safer,Prague,Berlin,2015-07-13,22:33:09,50.109463,14.611116000000038,52.491517,13.280884000000016,"50f5ed96fdc9f065f0008de3,513f2ed1fdc9f0358700dc9f",2,1
125000,50e5f69ed7c3df413b000377,50e5f69ed7c3df413b000377,50f62c41a84ea7c5fdd2e454,513d6d7cfdc9f03587005169,513d6e5dfdc9f035870052cb,52f45d917aea46949c6f78b5733e1a6d,left,livelier,Denver,Denver,2015-03-17,15:42:34,39.683543,-104.957512,39.711401,-105.03123800000004,"513d6d7cfdc9f03587005169,513d6e5dfdc9f035870052cb",3,0
130045,50e5f69ed7c3df413b000377,50e734e9d7c3df413b000ebf,50f62ccfa84ea7c5fdd2e459,513d6db0fdc9f035870051be,513d7a3dfdc9f0358700676e,47ecc3631a7647bdbfb95cc6829b33d6,right,more depressing,Atlanta,Denver,2014-05-29,15:02:47,33.796508,-84.27864399999999,39.741201,-104.865811,"513d6db0fdc9f035870051be,513d7a3dfdc9f0358700676e",0,3
685299,50e73766d7c3df413b00103f,50e5f69ed7c3df413b000377,50f62c41a84ea7c5fdd2e454,513f2f23fdc9f0358700dd23,513d6d44fdc9f03587005113,ca4506e2b3be41d98c1fb24fb0742ebd,left,livelier,Denver,Berlin,2016-06-01,05:28:07,39.774141,-105.073259,52.547632,13.456699000000071,"513d6d44fdc9f03587005113,513f2f23fdc9f0358700dd23",3,0
552259,50e733f0d7c3df413b000e41,50e73766d7c3df413b00103f,50f62cb7a84ea7c5fdd2e458,513e6f76fdc9f0358700c592,513f2e87fdc9f0358700dc22,04ad5d5742954802b6f61af9e04f18be,right,wealthier,Berlin,Tokyo,2013-07-25,16:58:44,52.386707,13.411608,35.626042,139.83112499999993,"513e6f76fdc9f0358700c592,513f2e87fdc9f0358700dc22",0,3
430064,50e70a8cd7c3df413b000c72,50e734e9d7c3df413b000ebf,50a68a51fdc9f05596000002,513d7d40fdc9f03587007163,513d9becfdc9f03587007b82,6cf4983f94dd4b2588bea2eb29d8715d,right,safer,Atlanta,New York,2015-07-13,22:31:48,33.861896,-84.357957,40.604884,-73.9762,"513d7d40fdc9f03587007163,513d9becfdc9f03587007b82",0,3
838972,50e752cdd7c3df413b001694,50e734e9d7c3df413b000ebf,50a68a51fdc9f05596000002,514133f3fdc9f049260044a8,513d7d43fdc9f0358700716c,4a31b6fa06a14f6686ff76916a180a8b,right,safer,Atlanta,Guadalajara,2013-07-29,11:41:07,33.755681,-84.28899899999999,20.608558,-103.32277499999998,"513d7d43fdc9f0358700716c,514133f3fdc9f049260044a8",0,3
1244560,50f38e44fdc9f065f0000855,50f38816fdc9f065f0000364,50a68a51fdc9f05596000002,50f5eaa4fdc9f065f0007b69,5185d122fdc9f03fd500109f,dd602aeb16c940be8333223b2e2bd3ca,right,safer,Montreal,Rio De Janeiro,2014-06-04,00:27:47,45.539522,-73.45275900000001,-22.86181,-43.32335599999999,"50f5eaa4fdc9f065f0007b69,5185d122fdc9f03fd500109f",0,3
437657,50e70a8cd7c3df413b000c72,50f37d44fdc9f065f0000000,50f62ccfa84ea7c5fdd2e459,513d7e1dfdc9f03587007331,514144c6fdc9f04926006539,f05ff8968cb14344a6c7a60e12392464,right,more depressing,Melbourne,New York,2014-03-11,14:45:47,-37.864697,144.897159,40.775921,-73.92877699999997,"513d7e1dfdc9f03587007331,514144c6fdc9f04926006539",0,3
167539,50e5f937d7c3df413b0005b3,50e7316dd7c3df413b000d04,5217c351ad93a7d3e7b07a64,513e5cd6fdc9f0358700ac1a,513d7e5efdc9f035870073bd,7aa14f162d1f4fa4b460123c4106e0c9,right,more beautiful,Santiago,Kiev,2014-01-12,14:08:07,-33.46389,-70.69071099999996,50.440306,30.61522400000001,"513d7e5efdc9f035870073bd,513e5cd6fdc9f0358700ac1a",0,3
500634,50e7316dd7c3df413b000d04,50e756bed7c3df413b001866,50f62ccfa84ea7c5fdd2e459,513d7ddefdc9f035870072af,51413a22fdc9f0492600562f,5d049b64fb4146c2971ecdabe4776477,left,more depressing,Johannesburg,Santiago,2013-07-30,07:16:47,-26.145885,28.099921999999992,-33.45852,-70.734196,"513d7ddefdc9f035870072af,51413a22fdc9f0492600562f",3,0
709634,50e73a60d7c3df413b0010cc,50e7316dd7c3df413b000d04,50f62cb7a84ea7c5fdd2e458,5140ca77fdc9f0492600284a,513d7de8fdc9f035870072c8,38da6ac1c27f4850a452fa97b1cc03cd,left,wealthier,Santiago,Bratislava,2016-05-16,02:58:02,-33.441392,-70.71897899999999,48.152779,17.136682000000064,"513d7de8fdc9f035870072c8,5140ca77fdc9f0492600284a",3,0
402435,50e700fdd7c3df413b000bdb,50e70a8cd7c3df413b000c72,50f62ccfa84ea7c5fdd2e459,5140b7e4fdc9f04926001b1e,513d7d59fdc9f0358700719e,d9772564f5cf42cea241afbabb9a456d,left,more depressing,New York,Zagreb,2013-07-28,19:25:23,40.648727,-73.89601099999999,45.817277,16.04704300000003,"513d7d59fdc9f0358700719e,5140b7e4fdc9f04926001b1e",3,0
334294,50e6fcabd7c3df413b000aa6,50e5fad8d7c3df413b00063c,5217c351ad93a7d3e7b07a64,513e5cc8fdc9f0358700abf8,513e644ffdc9f0358700b7f3,957b3ca1fa184d0ba64c0accd2309175,right,more beautiful,Kyoto,Paris,2014-03-21,17:19:53,35.036412,135.730769,48.890395,2.448659000000021,"513e5cc8fdc9f0358700abf8,513e644ffdc9f0358700b7f3",0,3
329468,50e6fcabd7c3df413b000aa6,50e73766d7c3df413b00103f,50f62c41a84ea7c5fdd2e454,513e5cd9fdc9f0358700ac1f,513f3268fdc9f0358700e07d,4fd5cfc2394548e9b6e014309ca7ab89,left,livelier,Berlin,Paris,2015-01-21,05:40:59,52.533698,13.526364000000058,48.804936,2.313026000000036,"513e5cd9fdc9f0358700ac1f,513f3268fdc9f0358700e07d",3,0
1151035,50f38aaefdc9f065f0000562,50f38f8afdc9f065f00008e6,50f62c41a84ea7c5fdd2e454,514229acfdc9f04926008886,50f5e8a7fdc9f065f000744d,2345189b651f47ad9962ae5124d111b1,right,livelier,San Francisco,Philadelphia,2013-07-25,22:45:16,37.71409,-122.453979,40.025522,-75.126169,"50f5e8a7fdc9f065f000744d,514229acfdc9f04926008886",0,3
42867,50e5ef31d7c3df413b000178,50f38f8afdc9f065f00008e6,50f62c41a84ea7c5fdd2e454,513d5ec3fdc9f03587003ae7,50f5e8a7fdc9f065f0007453,8a3a0c1522d3481a9ff678ff9837dfce,right,livelier,San Francisco,Belo Horizonte,2014-06-30,16:14:56,37.780091,-122.48335099999996,-19.84826,-43.90668900000003,"50f5e8a7fdc9f065f0007453,513d5ec3fdc9f03587003ae7",0,3
292816,50e6f9cdd7c3df413b0009cf,50f38f8afdc9f065f00008e6,50a68a51fdc9f05596000002,513e1efdfdc9f03587009def,50f5e8a5fdc9f065f000742e,81d794e0dd0747f3b91ef231cba58932,left,safer,San Francisco,Moscow,2015-09-10,19:26:51,37.774873,-122.44115599999998,55.7871,37.629223000000025,"50f5e8a5fdc9f065f000742e,513e1efdfdc9f03587009def",3,0
1272676,50f38f8afdc9f065f00008e6,50f386b1fdc9f065f00002c8,50f62c41a84ea7c5fdd2e454,50f5e896fdc9f065f00073a7,5141472dfdc9f049260069c9,cb9df2b5503d4ecda2f2c6c262df1ed7,left,livelier,Minneapolis,San Francisco,2016-08-14,05:12:11,45.007178,-93.213436,37.751862,-122.457271,"50f5e896fdc9f065f00073a7,5141472dfdc9f049260069c9",3,0
334682,50e6fcabd7c3df413b000aa6,50e734e9d7c3df413b000ebf,5217c351ad93a7d3e7b07a64,513e5f16fdc9f0358700b1bd,513d7d35fdc9f03587007143,444e51a96c0448eb9c264d40feb1e8ec,left,more beautiful,Atlanta,Paris,2014-02-21,06:08:00,33.738053,-84.39178700000002,48.762797,2.2458389999999326,"513d7d35fdc9f03587007143,513e5f16fdc9f0358700b1bd",3,0
335430,50e6fcabd7c3df413b000aa6,50e734e9d7c3df413b000ebf,50a68a51fdc9f05596000002,513e5dacfdc9f0358700ae6f,513d7d37fdc9f0358700714b,a49782eeeaf140238971b64e97d15fef,right,safer,Atlanta,Paris,2014-06-05,04:15:44,33.704747,-84.2885,48.913891,2.382218999999964,"513d7d37fdc9f0358700714b,513e5dacfdc9f0358700ae6f",1,2
288123,50e6f9cdd7c3df413b0009cf,50e74a36d7c3df413b001488,50f62c41a84ea7c5fdd2e454,513e233ffdc9f0358700a654,5140d7f9fdc9f04926003906,69a45746d64549e1ab5eaac215f4f84f,right,livelier,Dublin,Moscow,2014-11-28,14:40:23,53.259212,-6.125538000000006,55.787076,37.49876700000004,"513e233ffdc9f0358700a654,5140d7f9fdc9f04926003906",0,3
181611,50e5fad8d7c3df413b00063c,50e6f9cdd7c3df413b0009cf,50f62c41a84ea7c5fdd2e454,513e65d3fdc9f0358700ba08,513e2348fdc9f0358700a65b,48c23810c25a44adbb66bb7d16352562,right,livelier,Moscow,Kyoto,2014-05-09,07:50:20,55.685843,37.565886999999975,35.036664,135.73258599999997,"513e2348fdc9f0358700a65b,513e65d3fdc9f0358700ba08",0,3
795470,50e74a36d7c3df413b001488,50e733f0d7c3df413b000e41,50f62c41a84ea7c5fdd2e454,5140da97fdc9f04926003dee,513f107dfdc9f0358700c6ec,6c301b01f2b64079a46de049dcf84486,left,livelier,Tokyo,Dublin,2014-06-27,15:49:52,35.581676,139.71159799999998,53.310524,-6.207791000000043,"513f107dfdc9f0358700c6ec,5140da97fdc9f04926003dee",3,0
1403773,50f3961cfdc9f065f0000bc2,50f386b1fdc9f065f00002c8,50a68a51fdc9f05596000002,50f44810fdc9f065f0003d24,514146f3fdc9f04926006937,1393f0ef07264807b325fca420927a91,left,safer,Minneapolis,Sydney,2017-01-11,01:46:42,44.937909,-93.277946,-33.850246,151.12982499999998,"50f44810fdc9f065f0003d24,514146f3fdc9f04926006937",3,0
659531,50e73766d7c3df413b00103f,50f3961cfdc9f065f0000bc2,50f62ccfa84ea7c5fdd2e459,513f2c24fdc9f0358700d805,50f44808fdc9f065f0003cbc,97da64c4dc9344829e48f984c6f338d8,right,more depressing,Sydney,Berlin,2014-10-15,00:02:27,-33.967125,151.23045100000002,52.513629,13.193354999999997,"50f44808fdc9f065f0003cbc,513f2c24fdc9f0358700d805",0,3
1400920,50f3961cfdc9f065f0000bc2,50f39187fdc9f065f00009f1,50f62cb7a84ea7c5fdd2e458,50f44802fdc9f065f0003c04,50f563cefdc9f065f0005e81,1c37a258e071435dbf3c2da4f52f7904,right,wealthier,Seattle,Sydney,2014-05-29,15:48:52,47.530452,-122.29384900000002,-33.820049,151.21236699999997,"50f44802fdc9f065f0003c04,50f563cefdc9f065f0005e81",1,2
172067,50e5f937d7c3df413b0005b3,50f3961cfdc9f065f0000bc2,50f62c41a84ea7c5fdd2e454,513e5e90fdc9f0358700b0e6,50f447fefdc9f065f0003bae,40ada6d4e40e416fbba116ae25a39bac,right,livelier,Sydney,Kiev,2014-10-20,01:06:49,-33.856799,151.09763999999996,50.40841,30.56953299999998,"50f447fefdc9f065f0003bae,513e5e90fdc9f0358700b0e6",0,3
1412249,50f3961cfdc9f065f0000bc2,50e6f9cdd7c3df413b0009cf,50a68a51fdc9f05596000002,50f44800fdc9f065f0003bdc,513e1ce6fdc9f0358700986c,9462afa5072648499e4cf348965ae0bc,left,safer,Moscow,Sydney,2014-10-28,17:45:42,55.764659,37.72781299999997,-33.810244,151.09832600000004,"50f44800fdc9f065f0003bdc,513e1ce6fdc9f0358700986c",3,0
427134,50e70a8cd7c3df413b000c72,50f3953dfdc9f065f0000b2f,50a68a51fdc9f05596000002,513d78a2fdc9f03587006221,50f55e1cfdc9f065f0004ad6,78c0dcb94444406eb55dc8d18a3ff662,right,safer,Stockholm,New York,2014-11-04,18:54:17,59.362046,18.15115800000001,40.677509,-74.00998199999998,"50f55e1cfdc9f065f0004ad6,513d78a2fdc9f03587006221",0,3
1388638,50f3953dfdc9f065f0000b2f,50f39092fdc9f065f000097d,50f62c41a84ea7c5fdd2e454,50f55e1dfdc9f065f0004aeb,50f5e691fdc9f065f0006d88,705e7be0476c478fa620ea5b700fed4f,left,livelier,Sao Paulo,Stockholm,2014-03-06,07:03:28,-23.54421,-46.702878,59.380526,18.119246999999973,"50f55e1dfdc9f065f0004aeb,50f5e691fdc9f065f0006d88",3,0
574740,50e734e9d7c3df413b000ebf,50f3953dfdc9f065f0000b2f,50f62cb7a84ea7c5fdd2e458,513d9bf8fdc9f03587007bab,50f55e0dfdc9f065f0004a5d,b545c0fb75d045e6bf17562029eaa59b,left,wealthier,Stockholm,Atlanta,2013-08-16,12:22:16,59.341784,18.20747700000004,33.869799,-84.35261600000001,"50f55e0dfdc9f065f0004a5d,513d9bf8fdc9f03587007bab",3,0
365818,50e6fdcdd7c3df413b000b08,50e7316dd7c3df413b000d04,50f62c41a84ea7c5fdd2e454,51409bbafdc9f049260010e8,513d7f63fdc9f035870075d3,d7269b9f71c848c49c881bb49cb78fe3,right,livelier,Santiago,Rome,2013-08-09,12:43:28,-33.364072,-70.514069,41.931167,12.395578,"513d7f63fdc9f035870075d3,51409bbafdc9f049260010e8",0,3
1004317,50f38123fdc9f065f0000064,50e5f937d7c3df413b0005b3,50f62cb7a84ea7c5fdd2e458,51414bb3fdc9f0492600714c,513e5c45fdc9f0358700aa98,5125da89212144b9a6433fe3ffb172a7,right,wealthier,Kiev,Mexico City,2014-10-23,08:33:02,50.450515,30.524560000000065,19.426957,-99.09628800000002,"513e5c45fdc9f0358700aa98,51414bb3fdc9f0492600714c",0,3
331064,50e6fcabd7c3df413b000aa6,50e5fc32d7c3df413b000788,5217c351ad93a7d3e7b07a64,513e5cb3fdc9f0358700abbd,51408bd3fdc9f0358700e9ee,8de62d9ae13d4596b970f9cb12c1db8c,left,more beautiful,Lisbon,Paris,2014-05-25,17:54:08,38.808154,-9.191518999999971,48.871381,2.388934000000063,"513e5cb3fdc9f0358700abbd,51408bd3fdc9f0358700e9ee",2,1
816514,50e7509bd7c3df413b00157e,50e6f9cdd7c3df413b0009cf,50f62c41a84ea7c5fdd2e454,5140d7d3fdc9f049260038b6,513e23bdfdc9f0358700a6e8,1f7b0a52afae4f4a95e21edc4c889a14,left,livelier,Moscow,Gaborone,2015-10-19,06:24:44,55.712202,37.721588,-24.633004,25.85969999999997,"513e23bdfdc9f0358700a6e8,5140d7d3fdc9f049260038b6",3,0
290127,50e6f9cdd7c3df413b0009cf,50e73766d7c3df413b00103f,50a68a51fdc9f05596000002,513e22fdfdc9f0358700a60f,513f28a6fdc9f0358700d226,32b96822fcda456ea4ac3341b465df4e,right,safer,Berlin,Moscow,2014-08-08,17:57:27,52.502015,13.432232,55.857445,37.49075500000004,"513e22fdfdc9f0358700a60f,513f28a6fdc9f0358700d226",0,3
1275807,50f38f8afdc9f065f00008e6,50e734e9d7c3df413b000ebf,50f62c68a84ea7c5fdd2e456,50f5e87afdc9f065f00072dc,513d9b61fdc9f035870079c2,86c2d66fa6344057a76837baee946eb4,left,more boring,Atlanta,San Francisco,2013-08-01,08:04:34,33.795419,-84.37486899999999,37.725722,-122.46029499999996,"50f5e87afdc9f065f00072dc,513d9b61fdc9f035870079c2",3,0
1286816,50f39092fdc9f065f000097d,50e5fdeed7c3df413b000899,50a68a51fdc9f05596000002,50f5e703fdc9f065f0006f44,513e20f5fdc9f0358700a33d,c4fe7df8dd8e42eda92d639017ee77ff,right,safer,London,Sao Paulo,2015-09-09,20:17:19,51.542591,-0.0010290000000168,-23.468843,-46.58824400000003,"50f5e703fdc9f065f0006f44,513e20f5fdc9f0358700a33d",0,3
1289467,50f39092fdc9f065f000097d,50f3895afdc9f065f00003cc,50a68a51fdc9f05596000002,50f5e708fdc9f065f0006fc5,5142192efdc9f049260081fd,56f0662a26d549bc9c472cf8631d6e16,right,safer,Munich,Sao Paulo,2014-05-23,08:06:21,48.15311,11.63847899999996,-23.534338,-46.58113000000003,"50f5e708fdc9f065f0006fc5,5142192efdc9f049260081fd",0,3
579937,50e734e9d7c3df413b000ebf,50f38123fdc9f065f0000064,50f62c41a84ea7c5fdd2e454,513d9b11fdc9f035870078bd,514150c8fdc9f04926007e2b,50a30f159e3743049d05b5cb09b0257c,right,livelier,Mexico City,Atlanta,2015-02-21,07:15:18,19.360289,-99.12221699999998,33.841447,-84.48732000000001,"513d9b11fdc9f035870078bd,514150c8fdc9f04926007e2b",0,3
836636,50e752cdd7c3df413b001694,50e734e9d7c3df413b000ebf,50f62c41a84ea7c5fdd2e454,514137cefdc9f0492600506a,513d9adefdc9f03587007820,429e0538f29e4adb8976fe508c35e4ed,right,livelier,Atlanta,Guadalajara,2015-07-09,13:20:17,33.870237,-84.372096,20.69093,-103.424234,"513d9adefdc9f03587007820,514137cefdc9f0492600506a",0,3
271132,50e5ff26d7c3df413b000902,50e734e9d7c3df413b000ebf,50a68a51fdc9f05596000002,514094e4fdc9f04926000908,513d9ae6fdc9f0358700783b,b7bfcf7d69ef46068dec0f1da69a10c3,right,safer,Atlanta,Madrid,2016-09-06,05:05:27,33.687797,-84.307482,40.40919,-3.7067650000000185,"513d9ae6fdc9f0358700783b,514094e4fdc9f04926000908",1,2
30374,50e5ef31d7c3df413b000178,50f3953dfdc9f065f0000b2f,50f62c41a84ea7c5fdd2e454,513d60cafdc9f03587003d7c,50f55e1afdc9f065f0004aac,3b76b597a0964115aaea5a9936ff43d3,right,livelier,Stockholm,Belo Horizonte,2014-08-31,07:50:37,59.307474,18.09194100000002,-19.818847,-43.940192000000025,"50f55e1afdc9f065f0004aac,513d60cafdc9f03587003d7c",0,3
793157,50e74a36d7c3df413b001488,50f3953dfdc9f065f0000b2f,50f62c41a84ea7c5fdd2e454,5140d868fdc9f049260039e4,50f55e1afdc9f065f0004aaf,d7c216f609b3400dbc89d6ff5abe009f,left,livelier,Stockholm,Dublin,2016-04-25,12:01:33,59.311771,18.02861899999993,53.280238,-6.304831000000036,"50f55e1afdc9f065f0004aaf,5140d868fdc9f049260039e4",3,0
